id_utilisateur,id_utilisateur,id_utilisateur,question,reponse,image,interval,ease,next_review
451,14,1,Définition de la matrice de dilatation,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767289.png,0,2.5,0
1082,54,1,Définition de la matrice de dilatation,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767289.png,0,2.5,0
450,14,1,Définition de la matrice de permutation,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767278.png,0,2.5,0
1081,54,1,Définition de la matrice de permutation,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767278.png,0,2.5,0
452,14,1,Définition de la matrice de transvection,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767307.png,0,2.5,0
1083,54,1,Définition de la matrice de transvection,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767307.png,0,2.5,0
615,31,1,Définition de la moyenne arithmétique,,Maths/Fonctions_convexes/1785941151.png,0,2.5,0
1246,71,1,Définition de la moyenne arithmétique,,Maths/Fonctions_convexes/1785941151.png,0,2.5,0
616,31,1,Définition de la moyenne géométrique,,Maths/Fonctions_convexes/1785941161.png,0,2.5,0
1247,71,1,Définition de la moyenne géométrique,,Maths/Fonctions_convexes/1785941161.png,0,2.5,0
617,31,1,Définition de la moyenne harmonique,,Maths/Fonctions_convexes/1785941173.png,0,2.5,0
1248,71,1,Définition de la moyenne harmonique,,Maths/Fonctions_convexes/1785941173.png,0,2.5,0
204,29,1,Définition de la norme ,"La norme est une application de E dans R+, noté ||.|| et définie par 
∀x ∈ E, ∥x∥ = p< x|x >",,0,2.5,0
835,69,1,Définition de la norme ,"La norme est une application de E dans R+, noté ||.|| et définie par 
∀x ∈ E, ∥x∥ = p< x|x >",,0,2.5,0
257,2,1,Définition de la partie entière d'un réel,"On appelle partie entière d’un réel x et on note ⌊x⌋ l’unique entier relatif tel que
⌊x⌋ ≤ x < ⌊x⌋ + 1",,0,2.5,0
888,42,1,Définition de la partie entière d'un réel,"On appelle partie entière d’un réel x et on note ⌊x⌋ l’unique entier relatif tel que
⌊x⌋ ≤ x < ⌊x⌋ + 1",,0,2.5,0
564,24,1,Définition de la somme et reste d'une série,,Maths/Séries_numériques/1785856902.png,0,2.5,0
1195,64,1,Définition de la somme et reste d'une série,,Maths/Séries_numériques/1785856902.png,0,2.5,0
445,14,1,Définition de la transposition,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785674032.png,0,2.5,0
1076,54,1,Définition de la transposition,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785674032.png,0,2.5,0
253,2,1,Définition de la valeur absolue d'un réel,,Maths/Inégalités_et_fonctions/1785250236.png,0,2.5,0
884,42,1,Définition de la valeur absolue d'un réel,,Maths/Inégalités_et_fonctions/1785250236.png,0,2.5,0
485,16,1,Définition de la valuation p-adique,,Maths/Arithmétique_sur_Z/1785769615.png,0,2.5,0
1116,56,1,Définition de la valuation p-adique,,Maths/Arithmétique_sur_Z/1785769615.png,0,2.5,0
17,30,1,Définition de la variance,,Maths/def_variance.png,0,2.5,0
648,70,1,Définition de la variance,,Maths/def_variance.png,0,2.5,0
455,14,1,Définition de matrices symétrique et antisymétrique,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767677.png,0,2.5,0
1086,54,1,Définition de matrices symétrique et antisymétrique,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767677.png,0,2.5,0
19,30,1,Définition de n-uplets de variables aléatoires,,Maths/def_indes.png,0,2.5,0
650,70,1,Définition de n-uplets de variables aléatoires,,Maths/def_indes.png,0,2.5,0
544,22,1,Définition de polynômes irréductibles,"Un polynôme P de K [X] est dit irréductible s’il n’est pas constant et que ses seuls diviseurs dans K [X]
sont les polynômes constants non nuls et les polynômes associés à P .",,0,2.5,0
1175,62,1,Définition de polynômes irréductibles,"Un polynôme P de K [X] est dit irréductible s’il n’est pas constant et que ses seuls diviseurs dans K [X]
sont les polynômes constants non nuls et les polynômes associés à P .",,0,2.5,0
539,22,1,Définition de polynômes premiers entre eux,,Maths/Arithmétique_des_polynômes/1785855530.png,0,2.5,0
1170,62,1,Définition de polynômes premiers entre eux,,Maths/Arithmétique_des_polynômes/1785855530.png,0,2.5,0
54,18,1,Définition de sous-espaces supplémentaires,,Maths/Espaces vectoriels/def_supp.png,0,2.5,0
685,58,1,Définition de sous-espaces supplémentaires,,Maths/Espaces vectoriels/def_supp.png,0,2.5,0
555,23,1,Définition de zéros et de pôles d'une fraction rationnelle,,Maths/Fractions_rationnelles/1785856381.png,0,2.5,0
1186,63,1,Définition de zéros et de pôles d'une fraction rationnelle,,Maths/Fractions_rationnelles/1785856381.png,0,2.5,0
532,22,1,Définition des PGCD entre deux polynômes,,Maths/Arithmétique_des_polynômes/1785855037.png,0,2.5,0
1163,62,1,Définition des PGCD entre deux polynômes,,Maths/Arithmétique_des_polynômes/1785855037.png,0,2.5,0
271,2,1,Définition des dérivées d'ordre supérieur,,Maths/Inégalités_et_fonctions/1785252055.png,0,2.5,0
902,42,1,Définition des dérivées d'ordre supérieur,,Maths/Inégalités_et_fonctions/1785252055.png,0,2.5,0
322,4,1,Définition des racines n-ième,,Maths/Nombres_complexes/1785337769.png,0,2.5,0
953,44,1,Définition des racines n-ième,,Maths/Nombres_complexes/1785337769.png,0,2.5,0
323,4,1,Définition des racines n-ième de l'unité,,Maths/Nombres_complexes/1785337828.png,0,2.5,0
954,44,1,Définition des racines n-ième de l'unité,,Maths/Nombres_complexes/1785337828.png,0,2.5,0
128,20,1,Définition des relations de comparaison,,Maths/Analyse asymptotique/def.png,0,2.5,0
759,60,1,Définition des relations de comparaison,,Maths/Analyse asymptotique/def.png,0,2.5,0
288,3,1,Définition des sommes doubles finies,,Maths/Calcul_algébrique/1785254241.png,0,2.5,0
919,43,1,Définition des sommes doubles finies,,Maths/Calcul_algébrique/1785254241.png,0,2.5,0
563,24,1,Définition divergence grossière,,Maths/Séries_numériques/1785856850.png,0,2.5,0
1194,64,1,Définition divergence grossière,,Maths/Séries_numériques/1785856850.png,0,2.5,0
467,16,1,Définition du PGCD,"Soit (a, b) ∈ N × N∗.
Le plus grand élément (au sens de ≤) de l’ensemble des diviseurs communs à a et b est dit PGCD
de a et b et noté a ∧ b :
a ∧ b = max (D(a) ∩ D(b)) .",,0,2.5,0
1098,56,1,Définition du PGCD,"Soit (a, b) ∈ N × N∗.
Le plus grand élément (au sens de ≤) de l’ensemble des diviseurs communs à a et b est dit PGCD
de a et b et noté a ∧ b :
a ∧ b = max (D(a) ∩ D(b)) .",,0,2.5,0
472,16,1,Définition du PGCD pour deux entiers relatifs,,Maths/Arithmétique_sur_Z/1785768901.png,0,2.5,0
1103,56,1,Définition du PGCD pour deux entiers relatifs,,Maths/Arithmétique_sur_Z/1785768901.png,0,2.5,0
229,28,1,Définition du cardinal,"Soit A un ensemble.
A est dit fini s’il est vide ou s’il existe un entier naturel non nul n et une bijection de [1, n] vers A.
Dans ce cas,
— si A est vide, on dit que A est de cardinal égal à 0.
— si A est non vide alors l’entier n ci-dessus est unique et appelé cardinal de A.",,0,2.5,0
860,68,1,Définition du cardinal,"Soit A un ensemble.
A est dit fini s’il est vide ou s’il existe un entier naturel non nul n et une bijection de [1, n] vers A.
Dans ce cas,
— si A est vide, on dit que A est de cardinal égal à 0.
— si A est non vide alors l’entier n ci-dessus est unique et appelé cardinal de A.",,0,2.5,0
230,28,1,Définition du cardinal d'une partie,"Si B est une partie d’un ensemble fini A alors B est un ensemble fini avec card(B) ≤ card(A) [et égalité des cardinaux si, et seulement si, B = A].",,0,2.5,0
861,68,1,Définition du cardinal d'une partie,"Si B est une partie d’un ensemble fini A alors B est un ensemble fini avec card(B) ≤ card(A) [et égalité des cardinaux si, et seulement si, B = A].",,0,2.5,0
299,4,1,Définition du conjugué d'un nombre complexe,"On appelle conjugué d’un nombre complexe z et on note ¯z le nombre complexe défini par
¯z = Re(z) − i Im(z).",,0,2.5,0
930,44,1,Définition du conjugué d'un nombre complexe,"On appelle conjugué d’un nombre complexe z et on note ¯z le nombre complexe défini par
¯z = Re(z) − i Im(z).",,0,2.5,0
598,32,1,Définition du gradient,,Maths/Fonctions_de_deux_variables/1785940111.png,0,2.5,0
1229,72,1,Définition du gradient,,Maths/Fonctions_de_deux_variables/1785940111.png,0,2.5,0
156,12,1,Définition du groupe de permutations,"S = { f : E -> E bijection}.
(S,°) est un groupe dit des permutations.",,0,2.5,0
787,52,1,Définition du groupe de permutations,"S = { f : E -> E bijection}.
(S,°) est un groupe dit des permutations.",,0,2.5,0
171,12,1,Définition du groupe des inversibles dans un anneau,"Soit (A, +, ×) un anneau
G = { x ∈ A | x admet un inverse pour la loi × dans A}
(G, ×) est dit groupe des inversibles de A",,0,2.5,0
802,52,1,Définition du groupe des inversibles dans un anneau,"Soit (A, +, ×) un anneau
G = { x ∈ A | x admet un inverse pour la loi × dans A}
(G, ×) est dit groupe des inversibles de A",,0,2.5,0
220,26,1,Définition du groupe symétrique,"Le groupe des permutations de l’ensemble [1, n] est appelé groupe symétrique et souvent noté Sn",,0,2.5,0
851,66,1,Définition du groupe symétrique,"Le groupe des permutations de l’ensemble [1, n] est appelé groupe symétrique et souvent noté Sn",,0,2.5,0
154,12,1,Définition du groupe-produit,"Soit G et G' deux groupes alors (G x G', *) est un groupe dit groupe-produit",,0,2.5,0
